Year_Month_DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,CRSElapsedTime,Origin,Dest,Distance,arr_delay
2008-04-04,5,1900-01-01 10:21:00,1900-01-01 12:40:00,DL,754,N3751B,139.0,BOS,CVG,752.0,21.0
2008-03-04,2,1900-01-01 06:30:00,1900-01-01 09:05:00,EV,4701,N824AS,95.0,MLU,ATL,448.0,6.0
2008-04-07,1,1900-01-01 19:00:00,1900-01-01 20:10:00,NW,1660,N671MC,70.0,TVC,DTW,207.0,-3.0
2008-01-23,3,1900-01-01 17:25:00,1900-01-01 19:08:00,XE,3055,N27962,163.0,SAV,IAH,851.0,22.0
2008-04-01,2,1900-01-01 06:00:00,1900-01-01 07:43:00,OO,6706,N776SK,103.0,MEM,ORD,491.0,6.0
2008-01-11,5,1900-01-01 06:10:00,1900-01-01 08:55:00,WN,288,N725SW,165.0,PHL,MCO,861.0,-14.0
2008-02-29,5,1900-01-01 12:48:00,1900-01-01 14:35:00,EV,4835,N908EV,167.0,ATL,FSD,954.0,-1.0
2008-03-17,1,1900-01-01 19:14:00,1900-01-01 20:15:00,OO,6241,N936SW,61.0,GRB,ORD,174.0,125.0
2008-01-07,1,1900-01-01 23:00:00,1900-01-01 11:00:00,YV,2986,N97325,70.0,LAS,PHX,256.0,-12.0
2008-02-28,4,1900-01-01 18:05:00,1900-01-01 18:45:00,WN,889,N750SA,100.0,BOI,LAS,520.0,-5.0
2008-02-21,4,1900-01-01 17:00:00,1900-01-01 20:06:00,CO,1712,N37298,306.0,SJU,IAH,2007.0,19.0
2008-02-10,7,1900-01-01 11:10:00,1900-01-01 12:40:00,WN,540,N318SW,90.0,IND,BWI,515.0,-20.0
2008-03-23,7,1900-01-01 17:00:00,1900-01-01 18:27:00,EV,4728,N836AS,87.0,CRW,ATL,363.0,49.0
2008-02-03,7,1900-01-01 15:15:00,1900-01-01 17:43:00,UA,575,N563UA,268.0,ORD,SEA,1721.0,10.0
2008-01-30,3,1900-01-01 17:15:00,1900-01-01 17:55:00,9E,5770,89389E,100.0,GSP,MEM,441.0,-13.0
2008-04-16,3,1900-01-01 15:00:00,1900-01-01 16:01:00,YV,2846,N449YV,61.0,FLG,PHX,119.0,-6.0
2008-04-26,6,1900-01-01 08:55:00,1900-01-01 10:40:00,WN,910,N498WN,105.0,BWI,SDF,495.0,-7.0
2008-01-23,3,1900-01-01 07:05:00,1900-01-01 09:39:00,DL,995,N651DL,154.0,EWR,ATL,745.0,4.0
2008-03-10,1,1900-01-01 14:50:00,1900-01-01 17:52:00,CO,36,N75853,182.0,MCO,EWR,938.0,75.0
2008-03-15,6,1900-01-01 18:17:00,1900-01-01 20:23:00,FL,173,N988AT,126.0,MCO,DCA,759.0,72.0
2008-04-24,4,1900-01-01 17:30:00,1900-01-01 18:55:00,WN,923,N777QC,85.0,LAS,RNO,345.0,2.0
2008-02-26,2,1900-01-01 11:15:00,1900-01-01 13:35:00,WN,2457,N487WN,80.0,ELP,SAT,496.0,5.0
2008-04-23,3,1900-01-01 18:05:00,1900-01-01 22:05:00,AA,1904,N5BYAA,180.0,ORD,MIA,1197.0,-18.0
2008-02-23,6,1900-01-01 07:15:00,1900-01-01 10:16:00,US,925,N740UW,121.0,ORD,PHL,678.0,-8.0
2008-01-16,3,1900-01-01 15:05:00,1900-01-01 16:48:00,XE,2645,N12530,103.0,XNA,IAH,438.0,8.0
2008-02-29,5,1900-01-01 07:00:00,1900-01-01 08:30:00,MQ,4517,N637AE,90.0,RDU,JAX,408.0,-9.0
2008-02-11,1,1900-01-01 10:45:00,1900-01-01 12:20:00,WN,1635,N374SW,95.0,MCO,RDU,534.0,-7.0
2008-02-03,7,1900-01-01 12:09:00,1900-01-01 14:10:00,EV,4493,N713EV,121.0,EYW,ATL,646.0,-11.0
2008-01-22,2,1900-01-01 13:15:00,1900-01-01 15:40:00,WN,125,N387SW,145.0,LAS,PDX,762.0,-13.0
2008-03-21,5,1900-01-01 17:50:00,1900-01-01 19:28:00,F9,167,N807FR,158.0,DEN,SJC,948.0,16.0
2008-03-13,4,1900-01-01 08:40:00,1900-01-01 13:55:00,UA,752,N454UA,195.0,DEN,BWI,1491.0,-7.0
2008-04-11,5,1900-01-01 14:50:00,1900-01-01 16:14:00,XE,2097,N24103,144.0,IAH,COS,809.0,-9.0
2008-02-10,7,1900-01-01 16:10:00,1900-01-01 20:55:00,AA,2014,N3CMAA,165.0,SNA,DFW,1205.0,78.0
2008-03-21,5,1900-01-01 12:20:00,1900-01-01 14:03:00,MQ,3225,N232AE,103.0,DFW,LFT,351.0,100.0
2008-03-01,6,1900-01-01 13:40:00,1900-01-01 16:32:00,NW,956,N347NB,112.0,MEM,MCO,683.0,-1.0
2008-04-30,3,1900-01-01 16:05:00,1900-01-01 18:13:00,XE,7757,N10575,128.0,EUG,LAX,748.0,-13.0
2008-03-04,2,1900-01-01 19:42:00,1900-01-01 21:43:00,AS,541,N969AS,121.0,OAK,SEA,671.0,-14.0
2008-03-26,3,1900-01-01 21:22:00,1900-01-01 22:59:00,NW,1182,N313US,97.0,DTW,BDL,548.0,143.0
2008-04-08,2,1900-01-01 12:00:00,1900-01-01 13:30:00,US,572,N314AW,90.0,SFO,LAS,414.0,8.0
2008-01-20,7,1900-01-01 13:45:00,1900-01-01 16:25:00,AA,2083,N5DAAA,340.0,FLL,LAX,2342.0,46.0
2008-01-15,2,1900-01-01 12:50:00,1900-01-01 16:27:00,XE,2105,N34110,157.0,IAH,GRR,1042.0,-9.0
2008-01-13,7,1900-01-01 13:30:00,1900-01-01 15:40:00,B6,1121,N203JB,130.0,RIC,FLL,805.0,6.0
2008-02-13,3,1900-01-01 14:30:00,1900-01-01 17:40:00,CO,133,N26208,250.0,LGA,IAH,1416.0,66.0
2008-04-03,4,1900-01-01 13:19:00,1900-01-01 14:19:00,EV,4476,N841AS,60.0,TYS,ATL,152.0,13.0
2008-04-09,3,1900-01-01 17:45:00,1900-01-01 19:07:00,XE,2575,N14945,82.0,BWI,EWR,169.0,7.0
2008-02-07,4,1900-01-01 14:30:00,1900-01-01 15:30:00,WN,2210,N791SW,120.0,BWI,BNA,588.0,8.0
2008-02-27,3,1900-01-01 14:55:00,1900-01-01 19:40:00,WN,656,N333SW,165.0,LAX,SAT,1210.0,-6.0
2008-01-21,1,1900-01-01 10:40:00,1900-01-01 12:06:00,EV,4430,N826AS,86.0,ATL,ILM,377.0,26.0
2008-03-23,7,1900-01-01 17:00:00,1900-01-01 19:21:00,UA,1577,N476UA,141.0,IAD,TPA,810.0,-2.0
2008-04-06,7,1900-01-01 07:45:00,1900-01-01 09:00:00,UA,794,N349UA,75.0,ABQ,DEN,349.0,-4.0
2008-03-13,4,1900-01-01 11:25:00,1900-01-01 12:15:00,MQ,3040,N323AE,50.0,SBA,LAX,89.0,-14.0
2008-02-03,7,1900-01-01 22:06:00,1900-01-01 23:00:00,YV,2791,N909FJ,114.0,COS,LAS,604.0,60.0
2008-03-12,3,1900-01-01 13:08:00,1900-01-01 13:33:00,NW,201,N943N,85.0,ATL,MEM,332.0,-7.0
2008-03-13,4,1900-01-01 06:45:00,1900-01-01 09:27:00,XE,2000,N12122,162.0,ORD,IAH,925.0,104.0
2008-01-30,3,1900-01-01 11:00:00,1900-01-01 12:19:00,9E,3776,85989E,79.0,CVG,DTW,229.0,-20.0
2008-01-05,6,1900-01-01 13:50:00,1900-01-01 17:16:00,NW,1696,N1309T,146.0,MSP,CLT,930.0,-5.0
2008-04-04,5,1900-01-01 15:20:00,1900-01-01 16:40:00,WN,2287,N610WN,80.0,MAF,HOU,441.0,99.0
2008-01-09,3,1900-01-01 16:20:00,1900-01-01 17:33:00,CO,4,N69602,73.0,MSY,IAH,305.0,-8.0
2008-04-03,4,1900-01-01 08:29:00,1900-01-01 09:38:00,OO,5537,N288SW,69.0,LAX,FAT,209.0,-3.0
2008-02-14,4,1900-01-01 21:55:00,1900-01-01 23:20:00,US,1763,N114UW,265.0,ATL,LAS,1747.0,7.0
2008-03-11,2,1900-01-01 14:16:00,1900-01-01 16:23:00,F9,677,N916FR,247.0,MCO,DEN,1545.0,-15.0
2008-02-13,3,1900-01-01 19:35:00,1900-01-01 20:55:00,AA,504,N546AA,80.0,DFW,MSY,448.0,-3.0
2008-03-08,6,1900-01-01 09:06:00,1900-01-01 10:05:00,OO,5855,N957SW,59.0,ATW,ORD,160.0,-10.0
2008-01-02,3,1900-01-01 13:20:00,1900-01-01 15:25:00,WN,2377,N653SW,65.0,PDX,BOI,344.0,28.0
2008-01-10,4,1900-01-01 13:00:00,1900-01-01 17:00:00,AA,2050,N638AA,180.0,ORD,MIA,1197.0,5.0
2008-01-16,3,1900-01-01 21:10:00,1900-01-01 21:55:00,WN,1431,N709SW,45.0,TPA,PBI,174.0,66.0
2008-01-05,6,1900-01-01 16:50:00,1900-01-01 18:20:00,MQ,3540,N803AE,90.0,BTR,DFW,383.0,-12.0
2008-01-24,4,1900-01-01 08:55:00,1900-01-01 10:05:00,WN,2899,N392SW,70.0,SJC,ONT,333.0,-9.0
2008-04-20,7,1900-01-01 18:45:00,1900-01-01 20:05:00,MQ,4130,N655AE,80.0,EVV,ORD,273.0,0.0
2008-02-17,7,1900-01-01 21:00:00,1900-01-01 22:55:00,WN,1468,N464WN,175.0,PHX,PDX,1009.0,18.0
2008-01-25,5,1900-01-01 08:15:00,1900-01-01 11:45:00,HA,35,N582HA,390.0,PHX,HNL,2917.0,-19.0
2008-03-31,1,1900-01-01 10:25:00,1900-01-01 13:41:00,NW,676,N339NW,136.0,MSP,DCA,931.0,98.0
2008-03-23,7,1900-01-01 22:20:00,1900-01-01 23:52:00,YV,2660,N920FJ,92.0,CLT,MDT,413.0,-5.0
2008-03-19,3,1900-01-01 16:25:00,1900-01-01 18:20:00,WN,979,N402WN,115.0,OAK,SEA,671.0,-1.0
2008-02-23,6,1900-01-01 09:40:00,1900-01-01 11:30:00,MQ,3841,N819AE,110.0,DFW,DSM,624.0,-13.0
2008-03-06,4,1900-01-01 19:45:00,1900-01-01 22:20:00,US,969,N454UW,155.0,PHL,MCO,861.0,44.0
2008-01-17,4,1900-01-01 10:12:00,1900-01-01 11:58:00,DL,1735,N373DA,226.0,ATL,HDN,1340.0,75.0
2008-01-12,6,1900-01-01 10:11:00,1900-01-01 11:57:00,FL,905,N174AT,106.0,PHF,ATL,508.0,2.0
2008-01-14,1,1900-01-01 17:25:00,1900-01-01 19:07:00,EV,4291,N826AS,102.0,OAJ,ATL,399.0,4.0
2008-02-02,6,1900-01-01 12:04:00,1900-01-01 14:00:00,FL,867,N316AT,176.0,RSW,MDW,1105.0,2.0
2008-01-10,4,1900-01-01 19:55:00,1900-01-01 21:42:00,AS,328,N962AS,107.0,SEA,SMF,605.0,33.0
2008-02-08,5,1900-01-01 07:00:00,1900-01-01 12:15:00,WN,3689,N493WN,195.0,SMF,MCI,1442.0,-11.0
2008-03-21,5,1900-01-01 20:05:00,1900-01-01 02:05:00,WN,601,N507SW,140.0,PHX,HOU,1020.0,12.0
2008-02-22,5,1900-01-01 08:25:00,1900-01-01 09:45:00,WN,1564,N515SW,80.0,ONT,SMF,389.0,14.0
2008-04-15,2,1900-01-01 18:30:00,1900-01-01 20:04:00,DL,923,N918DL,154.0,ATL,SAT,874.0,-4.0
2008-01-05,6,1900-01-01 08:15:00,1900-01-01 11:55:00,AA,2279,N365AA,160.0,DFW,MIA,1121.0,-5.0
2008-04-29,2,1900-01-01 19:45:00,1900-01-01 21:40:00,OO,2718,N407SW,55.0,MKE,FNT,211.0,-16.0
2008-01-06,7,1900-01-01 19:20:00,1900-01-01 20:47:00,UA,847,N454UA,87.0,LGA,IAD,229.0,5.0
2008-01-28,1,1900-01-01 13:14:00,1900-01-01 15:26:00,FL,537,N952AT,72.0,MEM,ATL,332.0,0.0
2008-03-24,1,1900-01-01 10:05:00,1900-01-01 11:40:00,AA,1657,N3AUAA,155.0,ATL,DFW,732.0,18.0
2008-01-09,3,1900-01-01 15:10:00,1900-01-01 17:32:00,B6,119,N192JB,202.0,JFK,MSY,1182.0,-6.0
2008-03-20,4,1900-01-01 16:05:00,1900-01-01 17:20:00,9E,5628,85779E,75.0,MSP,MLI,274.0,-6.0
2008-01-14,1,1900-01-01 15:21:00,1900-01-01 16:40:00,OO,3898,N427SW,79.0,SLC,BIL,387.0,0.0
2008-01-24,4,1900-01-01 15:25:00,1900-01-01 16:25:00,MQ,4129,N827AE,60.0,CMI,ORD,135.0,2.0
2008-04-14,1,1900-01-01 14:35:00,1900-01-01 17:55:00,MQ,3603,,140.0,DFW,CVG,812.0,
2008-01-02,3,1900-01-01 13:50:00,1900-01-01 14:37:00,OO,5429,N224SW,47.0,LAX,BFL,109.0,8.0
2008-01-19,6,1900-01-01 10:05:00,1900-01-01 11:10:00,WN,22,N784SW,65.0,LAX,LAS,236.0,1.0
2008-01-26,6,1900-01-01 07:15:00,1900-01-01 09:55:00,9E,4783,86319E,160.0,BOS,IND,817.0,-9.0
2008-01-07,1,1900-01-01 18:35:00,1900-01-01 20:05:00,B6,1218,N265JB,90.0,BUF,BOS,396.0,-27.0
2008-04-30,3,1900-01-01 13:10:00,1900-01-01 14:41:00,YV,2678,N938LR,91.0,CLT,BWI,361.0,-1.0
2008-01-03,4,1900-01-01 11:13:00,1900-01-01 14:28:00,FL,790,N968AT,135.0,STL,MCO,880.0,-3.0
2008-04-04,5,1900-01-01 17:18:00,1900-01-01 18:36:00,UA,951,N214UA,138.0,IAD,ORD,589.0,71.0
2008-01-30,3,1900-01-01 19:10:00,1900-01-01 22:15:00,CO,1720,N14334,125.0,IAH,ATL,689.0,-9.0
2008-04-01,2,1900-01-01 16:46:00,1900-01-01 18:05:00,CO,1074,N33264,79.0,CLE,BWI,314.0,-1.0
2008-03-26,3,1900-01-01 19:05:00,1900-01-01 20:27:00,EV,4787,N972EV,142.0,ATL,ICT,781.0,2.0
2008-03-09,7,1900-01-01 06:35:00,1900-01-01 09:10:00,WN,3672,N458WN,155.0,MCO,BUF,1011.0,-7.0
2008-03-25,2,1900-01-01 11:35:00,1900-01-01 13:08:00,EV,4628,N884AS,93.0,OAJ,ATL,399.0,-13.0
2008-03-31,1,1900-01-01 15:05:00,1900-01-01 16:00:00,WN,3596,N347SW,115.0,HOU,ELP,677.0,3.0
2008-02-29,5,1900-01-01 20:00:00,1900-01-01 21:24:00,YV,2696,N915FJ,84.0,SDF,CLT,336.0,-10.0
2008-04-11,5,1900-01-01 12:45:00,1900-01-01 15:35:00,WN,1778,N626SW,170.0,PHL,FLL,992.0,9.0
2008-01-10,4,1900-01-01 17:05:00,1900-01-01 18:05:00,WN,3589,N695SW,60.0,GEG,SEA,224.0,9.0
2008-01-05,6,1900-01-01 20:25:00,1900-01-01 23:24:00,CO,277,N14342,179.0,RSW,EWR,1068.0,-31.0
2008-01-13,7,1900-01-01 09:45:00,1900-01-01 14:15:00,CO,1134,N69602,210.0,DFW,EWR,1372.0,-18.0
2008-01-15,2,1900-01-01 14:45:00,1900-01-01 17:06:00,DL,518,N3732J,141.0,ATL,LGA,761.0,-9.0
2008-03-16,7,1900-01-01 10:35:00,1900-01-01 11:55:00,WN,1409,N440LV,80.0,PHL,PIT,267.0,-10.0
2008-04-11,5,1900-01-01 14:28:00,1900-01-01 15:38:00,OO,5740,N581SW,70.0,LAX,YUM,237.0,21.0
2008-03-05,3,1900-01-01 15:00:00,1900-01-01 15:45:00,OO,3775,N862AS,105.0,SLC,GEG,546.0,11.0
2008-02-23,6,1900-01-01 15:50:00,1900-01-01 16:55:00,OO,3827,N430SW,125.0,SLC,PDX,630.0,-13.0
2008-03-31,1,1900-01-01 15:30:00,1900-01-01 17:50:00,9E,4775,,140.0,IND,LGA,659.0,
2008-01-16,3,1900-01-01 16:50:00,1900-01-01 19:05:00,AA,829,N208AA,195.0,FLL,DFW,1119.0,-9.0
2008-02-06,3,1900-01-01 16:05:00,1900-01-01 18:05:00,AA,1513,N4WJAA,180.0,MCO,ORD,1005.0,39.0
2008-03-25,2,1900-01-01 18:40:00,1900-01-01 21:40:00,AA,785,N5EEAA,240.0,LGA,DFW,1389.0,-1.0
2008-03-13,4,1900-01-01 17:40:00,1900-01-01 19:03:00,US,639,N840AW,263.0,CMH,PHX,1671.0,-24.0
2008-03-29,6,1900-01-01 11:15:00,1900-01-01 12:29:00,YV,7267,N504MJ,134.0,ATL,ORD,606.0,9.0
2008-04-12,6,1900-01-01 15:00:00,1900-01-01 15:55:00,US,369,N818AW,175.0,IAH,PHX,1009.0,124.0
2008-04-02,3,1900-01-01 19:35:00,1900-01-01 21:58:00,OH,5485,N940CA,143.0,CVG,BGR,906.0,-18.0
2008-03-27,4,1900-01-01 17:25:00,1900-01-01 18:39:00,DL,1537,N911DL,74.0,ATL,CLT,227.0,60.0
2008-01-17,4,1900-01-01 15:50:00,1900-01-01 16:53:00,XE,7682,N33182,123.0,SLC,PDX,630.0,32.0
2008-03-20,4,1900-01-01 19:20:00,1900-01-01 22:36:00,CO,1586,N75858,136.0,IAH,MCO,853.0,0.0
2008-02-22,5,1900-01-01 12:45:00,1900-01-01 18:40:00,WN,1223,N210WN,235.0,SMF,MDW,1790.0,2.0
2008-01-21,1,1900-01-01 09:10:00,1900-01-01 11:50:00,NW,420,N595NW,160.0,DTW,MCO,957.0,1.0
2008-01-11,5,1900-01-01 14:40:00,1900-01-01 16:42:00,US,1781,N186US,122.0,LGA,CLT,544.0,45.0
2008-04-21,1,1900-01-01 19:59:00,1900-01-01 20:54:00,EV,4267,N936EV,55.0,ATL,VLD,208.0,-14.0
2008-03-09,7,1900-01-01 18:45:00,1900-01-01 20:21:00,9E,2859,88839E,156.0,PIT,MSP,726.0,-24.0
2008-02-11,1,1900-01-01 12:20:00,1900-01-01 14:25:00,WN,1951,,185.0,DEN,SEA,1024.0,
2008-01-08,2,1900-01-01 08:35:00,1900-01-01 10:25:00,AA,1323,N459AA,170.0,JFK,ORD,740.0,72.0
2008-01-31,4,1900-01-01 08:00:00,1900-01-01 09:00:00,WN,5,N511SW,60.0,DAL,HOU,239.0,184.0
2008-02-29,5,1900-01-01 11:10:00,1900-01-01 12:58:00,DL,1890,N902DA,108.0,PHX,SLC,507.0,-21.0
2008-04-28,1,1900-01-01 18:10:00,1900-01-01 19:15:00,AA,831,N568AA,185.0,DFW,SAN,1171.0,2.0
2008-04-04,5,1900-01-01 12:55:00,1900-01-01 13:10:00,WN,16,N396SW,135.0,LBB,LAS,775.0,59.0
2008-03-04,2,1900-01-01 09:00:00,1900-01-01 10:22:00,US,2167,N765US,82.0,LGA,DCA,214.0,-1.0
2008-02-20,3,1900-01-01 11:23:00,1900-01-01 13:00:00,UA,121,N937UA,157.0,BDL,ORD,783.0,-11.0
2008-04-03,4,1900-01-01 20:55:00,1900-01-01 21:10:00,WN,2551,N643SW,75.0,ELP,PHX,347.0,5.0
2008-01-27,7,1900-01-01 06:00:00,1900-01-01 13:36:00,DL,1007,N128DL,276.0,SEA,ATL,2182.0,-5.0
2008-04-02,3,1900-01-01 11:05:00,1900-01-01 13:05:00,B6,1223,N288JB,120.0,BOS,RDU,612.0,96.0
2008-02-20,3,1900-01-01 18:50:00,1900-01-01 20:55:00,MQ,4193,N832AE,65.0,ORD,DAY,240.0,-7.0
2008-03-10,1,1900-01-01 19:45:00,1900-01-01 20:35:00,WN,2439,N669SW,110.0,SLC,PDX,630.0,-2.0
2008-02-26,2,1900-01-01 12:50:00,1900-01-01 15:12:00,US,291,N625AW,142.0,SEA,LAS,866.0,-11.0
2008-01-19,6,1900-01-01 17:59:00,1900-01-01 20:46:00,OO,3747,N445SW,107.0,BUR,SLC,574.0,-13.0
2008-04-21,1,1900-01-01 06:40:00,1900-01-01 07:35:00,WN,129,N766SW,175.0,HOU,PHX,1020.0,-4.0
2008-01-04,5,1900-01-01 14:00:00,1900-01-01 15:45:00,AA,1694,N457AA,105.0,DFW,BNA,631.0,-14.0
2008-04-15,2,1900-01-01 06:35:00,1900-01-01 07:46:00,F9,791,N936FR,131.0,MSP,DEN,680.0,-16.0
2008-04-24,4,1900-01-01 13:25:00,1900-01-01 15:24:00,YV,2622,N909FJ,119.0,CLT,JFK,541.0,14.0
2008-03-17,1,1900-01-01 18:40:00,1900-01-01 21:10:00,WN,342,N787SA,90.0,PHX,SLC,507.0,10.0
2008-03-25,2,1900-01-01 06:05:00,1900-01-01 07:45:00,WN,3865,N460WN,160.0,TPA,MDW,997.0,28.0
2008-04-27,7,1900-01-01 16:49:00,1900-01-01 20:04:00,UA,258,N577UA,135.0,SNA,DEN,846.0,-3.0
2008-02-02,6,1900-01-01 10:40:00,1900-01-01 13:42:00,NW,244,N551NW,182.0,DTW,FLL,1127.0,19.0
2008-03-29,6,1900-01-01 16:55:00,1900-01-01 19:11:00,OH,5617,N912CA,76.0,BNA,ATL,214.0,60.0
2008-02-26,2,1900-01-01 19:15:00,1900-01-01 21:20:00,YV,7360,N37208,65.0,ORD,MBS,222.0,150.0
2008-01-16,3,1900-01-01 13:59:00,1900-01-01 15:40:00,9E,5876,89239E,101.0,DTW,TYS,443.0,-7.0
2008-03-20,4,1900-01-01 16:00:00,1900-01-01 23:55:00,WN,602,N466WN,295.0,LAS,MHT,2356.0,36.0
2008-02-10,7,1900-01-01 16:20:00,1900-01-01 17:35:00,WN,2378,N442WN,75.0,ALB,BWI,288.0,13.0
2008-01-04,5,1900-01-01 06:22:00,1900-01-01 09:15:00,OO,3786,N915EV,113.0,BFL,SLC,534.0,-23.0
2008-03-06,4,1900-01-01 13:55:00,1900-01-01 16:00:00,CO,1497,N18611,125.0,BOS,CLE,563.0,-5.0
2008-02-23,6,1900-01-01 10:00:00,1900-01-01 11:20:00,AA,1956,N3CWAA,80.0,DFW,MSY,448.0,36.0
2008-04-29,2,1900-01-01 11:15:00,1900-01-01 13:53:00,DL,709,N977DL,158.0,BOS,ATL,946.0,5.0
2008-01-16,3,1900-01-01 16:35:00,1900-01-01 18:17:00,OH,5058,N378CA,102.0,CVG,PHL,507.0,-17.0
2008-01-18,5,1900-01-01 13:32:00,1900-01-01 16:25:00,9E,5835,86599E,113.0,DLH,DTW,541.0,-7.0
2008-01-17,4,1900-01-01 08:25:00,1900-01-01 11:40:00,B6,221,N657JB,375.0,JFK,LGB,2465.0,-26.0
2008-02-17,7,1900-01-01 11:10:00,1900-01-01 15:05:00,WN,593,N699SW,175.0,PHX,STL,1262.0,3.0
2008-02-25,1,1900-01-01 12:00:00,1900-01-01 13:30:00,YV,7215,N522LR,150.0,SAV,ORD,773.0,111.0
2008-04-14,1,1900-01-01 11:23:00,1900-01-01 14:16:00,NW,750,N776NC,113.0,MSP,DTW,528.0,-11.0
2008-01-31,4,1900-01-01 07:45:00,1900-01-01 10:05:00,AA,1247,N5BWAA,200.0,MIA,ORD,1197.0,0.0
2008-04-02,3,1900-01-01 17:00:00,1900-01-01 18:30:00,9E,2887,86839E,90.0,MSP,BIS,386.0,-15.0
2008-02-26,2,1900-01-01 09:40:00,1900-01-01 10:39:00,CO,1505,N37287,59.0,SAT,IAH,191.0,-5.0
2008-03-11,2,1900-01-01 10:10:00,1900-01-01 14:14:00,NW,580,N330NW,184.0,MSP,MCO,1310.0,8.0
2008-04-24,4,1900-01-01 08:00:00,1900-01-01 09:59:00,US,1208,N424US,119.0,EWR,CLT,529.0,-9.0
2008-02-03,7,1900-01-01 12:45:00,1900-01-01 13:15:00,9E,5807,87519E,90.0,DTW,EVV,364.0,-7.0
2008-02-15,5,1900-01-01 21:15:00,1900-01-01 21:39:00,YV,2739,N912FJ,84.0,PHX,LGB,355.0,21.0
2008-03-30,7,1900-01-01 14:15:00,1900-01-01 17:10:00,AA,1656,N506AA,115.0,DFW,SDF,733.0,21.0
2008-03-03,1,1900-01-01 12:26:00,1900-01-01 15:24:00,EV,4431,N744EV,118.0,MKE,ATL,669.0,11.0
2008-01-26,6,1900-01-01 12:10:00,1900-01-01 13:28:00,CO,1615,N11656,138.0,ATL,IAH,689.0,-4.0
2008-01-13,7,1900-01-01 09:46:00,1900-01-01 10:45:00,YV,2841,N7291Z,59.0,PHX,YUM,160.0,-27.0
2008-04-18,5,1900-01-01 14:40:00,1900-01-01 15:55:00,9E,5948,83909E,75.0,MEM,MOB,317.0,20.0
2008-03-24,1,1900-01-01 19:25:00,1900-01-01 21:59:00,9E,5943,86659E,94.0,MEM,CAE,511.0,-16.0
2008-04-24,4,1900-01-01 16:35:00,1900-01-01 18:00:00,AS,346,N703AS,85.0,OAK,SNA,371.0,-9.0
2008-04-05,6,1900-01-01 11:00:00,1900-01-01 12:15:00,WN,1475,N231WN,75.0,LAX,SMF,373.0,-2.0
2008-01-14,1,1900-01-01 13:20:00,1900-01-01 17:46:00,US,5,N824AW,206.0,PHX,ORD,1440.0,63.0
2008-04-03,4,1900-01-01 21:55:00,1900-01-01 22:54:00,UA,363,N501UA,119.0,IAD,ORD,589.0,69.0
2008-03-29,6,1900-01-01 06:33:00,1900-01-01 08:25:00,NW,947,N777NC,112.0,MKE,MEM,556.0,15.0
2008-02-11,1,1900-01-01 10:30:00,1900-01-01 11:49:00,OO,5571,N284YV,79.0,SBA,SFO,262.0,-10.0
2008-03-19,3,1900-01-01 08:30:00,1900-01-01 10:50:00,WN,634,N656SW,140.0,LAS,PDX,762.0,-7.0
2008-02-06,3,1900-01-01 14:28:00,1900-01-01 16:15:00,UA,537,N807UA,167.0,BOS,ORD,867.0,142.0
2008-01-03,4,1900-01-01 14:25:00,1900-01-01 17:05:00,WN,3136,N698SW,100.0,BNA,TPA,612.0,125.0
2008-02-09,6,1900-01-01 19:40:00,1900-01-01 21:45:00,WN,1421,N223WN,65.0,LAS,PHX,256.0,2.0
2008-03-07,5,1900-01-01 19:55:00,1900-01-01 20:45:00,MQ,3094,N240DS,50.0,SAN,LAX,109.0,4.0
2008-03-10,1,1900-01-01 16:35:00,1900-01-01 19:22:00,UA,967,N818UA,347.0,IAD,LAX,2288.0,-28.0
2008-03-04,2,1900-01-01 13:19:00,1900-01-01 14:19:00,EV,4476,N833AS,60.0,TYS,ATL,152.0,
2008-02-01,5,1900-01-01 17:00:00,1900-01-01 18:20:00,B6,317,N519JB,80.0,OAK,LGB,353.0,-15.0
2008-01-11,5,1900-01-01 08:15:00,1900-01-01 10:16:00,US,141,N833AW,301.0,PIT,LAS,1910.0,-27.0
2008-02-09,6,1900-01-01 18:55:00,1900-01-01 21:40:00,WN,2987,N254WN,285.0,MDW,SFO,1855.0,4.0
2008-02-02,6,1900-01-01 07:00:00,1900-01-01 14:08:00,FL,58,N311AT,248.0,LAX,ATL,1946.0,-18.0
2008-03-08,6,1900-01-01 08:25:00,1900-01-01 12:00:00,AA,1772,N580AA,155.0,ORD,MCO,1005.0,13.0
2008-02-01,5,1900-01-01 18:51:00,1900-01-01 20:29:00,OO,3966,N448SW,98.0,ABQ,SLC,493.0,8.0
2008-01-11,5,1900-01-01 12:35:00,1900-01-01 13:48:00,UA,1574,N451UA,73.0,LAX,LAS,236.0,14.0
2008-01-31,4,1900-01-01 16:05:00,1900-01-01 17:20:00,DL,1583,N957DL,75.0,ATL,DAB,366.0,0.0
2008-01-04,5,1900-01-01 08:50:00,1900-01-01 10:25:00,WN,475,N284WN,95.0,SFO,LAX,337.0,28.0
2008-02-22,5,1900-01-01 13:55:00,1900-01-01 16:55:00,AA,626,,180.0,FLL,LGA,1076.0,
2008-03-24,1,1900-01-01 13:10:00,1900-01-01 13:55:00,AA,1135,N457AA,105.0,DFW,ELP,551.0,-11.0
2008-04-05,6,1900-01-01 14:35:00,1900-01-01 15:20:00,XE,2131,N14952,45.0,EWR,BDL,116.0,48.0
