basket_ID,item,cash_price,make,model,goods_code,Nbr_of_prod_purchas
9063,COMPUTERS,979,APPLE,2020 APPLE MACBOOK AIR,239246782,1
9063,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
36313,COMPUTERS,1049,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 512G,240041015,1
36313,COMPUTER PERIPHERALS ACCESSORIES,279,APPLE,APPLE MAGIC KEYBOARD FOR 11 IPAD PRO 2021 WHITE,240043599,1
23257,COMPUTERS,1449,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040966,1
3036,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR,239246776,1
3036,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
24084,COMPUTERS,556,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001415,1
24084,COMPUTER PERIPHERALS ACCESSORIES,279,APPLE,APPLE MAGIC KEYBOARD FOR 11 IPAD PRO 2020 BLACK,238701671,1
24084,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
34729,COMPUTERS,1449,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040961,1
34729,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
33658,COMPUTERS,1149,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
3558,COMPUTERS,979,APPLE,2020 APPLE MACBOOK AIR,239246782,1
3558,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
57529,COMPUTERS,699,APPLE,2020 APPLE MAC MINI DESKTOP COMPUTER M1 PROCESSOR,239246773,1
71482,COMPUTERS,559,SAMSUNG,SAMSUNG GALAXY TAB S7 FE TABLET WITH BLUETOOTH S P,240087884,1
71482,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
14008,COMPUTERS,749,APPLE,"2021 APPLE IPAD PRO 11""",240041012,1
14008,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
67847,COMPUTER PERIPHERALS ACCESSORIES,499,APPLE,APPLE WATCH SERIES 7 GPS CELLULAR 45MM MIDNIGHT AL,240376714,1
4428,COMPUTERS,938,APPLE,2020 APPLE MACBOOK AIR,239246776,1
4428,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
75502,TELEVISIONS HOME CINEMA,899,LG,LG OLED55A16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239866722,1
53173,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246780,1
14512,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR,239246775,1
26440,COMPUTERS,1168,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
26440,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246780,1
26440,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
72041,COMPUTER PERIPHERALS ACCESSORIES,399,APPLE,APPLE WATCH SERIES 7 GPS 45MM MIDNIGHT ALUMINIUM C,240376619,1
72041,WARRANTY,40,RETAILER,RETAILER,236604737,1
69637,COMPUTERS,1099,APPLE,2020 APPLE IMAC 21 5 ALL-IN-ONE INTEL CORE I5 8GB,238925842,1
69637,WARRANTY,35,RETAILER,RETAILER,236604727,1
24853,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246783,1
69889,TELEVISIONS HOME CINEMA,1299,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
69889,FULFILMENT CHARGE,20,RETAILER,RETAILER,FULFILMENT,1
805,LIVING & DINING FURNITURE,458,RETAILER,RETAILER,237781337,2
805,LIVING & DINING FURNITURE,796,RETAILER,RETAILER,237781336,4
805,WINDOW DRESSING,190,MM LINEN,RETAILER,238558898,1
805,WINDOW DRESSING,230,MM LINEN,RETAILER,238558901,1
805,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
23161,TELEPHONES FAX MACHINES TWO-WAY RADIOS,699,APPLE,APPLE IPHONE 12 IOS 6 1 5G SIM FREE 128GB BLUE,239091975,1
2117,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",899,APPLE,APPLE IPHONE 11 PRO,238349169,1
2117,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
40527,COMPUTERS,1117,,,239246777,1
31655,COMPUTERS,579,SAMSUNG,SAMSUNG GALAXY TAB S7 TABLET WITH BLUETOOTH S PEN,239877661,1
39771,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
29032,COMPUTERS,1785,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742052,1
14754,LIVING & DINING FURNITURE,2499,RETAILER,RETAILER,237269716,1
14754,LIVING & DINING FURNITURE,1599,RETAILER,RETAILER,238741983,1
55731,TELEVISIONS HOME CINEMA,1099,LG,LG OLED55B16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239841491,1
55731,FULFILMENT CHARGE,20,RETAILER,RETAILER,FULFILMENT,1
2015,COMPUTERS,1152,APPLE,2020 APPLE MACBOOK PRO,239246779,1
2015,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
8533,COMPUTERS,938,APPLE,2020 APPLE MACBOOK AIR,239246776,1
8533,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
39888,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
48643,LIVING DINING FURNITURE,2149,RETAILER,RETAILER BAILEY 5 SEATER RHF CORNER END,233071770,1
48643,BEDROOM FURNITURE,527,SILENTNIGHT,SILENTNIGHT SLEEP GENIUS 1200 POCKET MEMORY MATTRE,237762427,1
48643,WINDOW DRESSING,266,RETAILER,RETAILER MADE TO MEASURE REVOLUTION EYE,237852653,1
48643,COOKWARE,46,TEFAL,TEFAL UNLIMITED ALUMINIUM NON-STICK PANCAKE PAN 25,239874803,1
48643,COOKWARE,88,TEFAL,TEFAL UNLIMITED ALUMINIUM NON-STICK SQUARE GRILL P,239874804,1
48643,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
39744,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
39744,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
39074,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
39074,CABLES ADAPTERS,49,APPLE,APPLE LIGHTNING TO DIGITAL AV ADAPTER MD826,231907812,1
39074,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
21110,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
21110,FULFILMENT CHARGE,4,RETAILER,RETAILER,FULFILMENT,1
73606,TELEVISIONS HOME CINEMA,1099,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
73606,FULFILMENT CHARGE,20,RETAILER,RETAILER,FULFILMENT,1
33573,TELEVISIONS HOME CINEMA,1399,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
55643,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
55643,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
74880,TELEVISIONS HOME CINEMA,879,SAMSUNG,SAMSUNG THE FRAME 2021 QLED ART MODE TV WITH SLIM,239841522,1
50363,COMPUTERS,1785,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742053,1
50363,WARRANTY,80,RETAILER,RETAILER,236604736,1
50363,COMPUTER PERIPHERALS ACCESSORIES,79,APPLE,APPLE MAGIC MOUSE 2021 SILVER,240264909,1
50363,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
2334,COMPUTERS,939,APPLE,2020 APPLE MACBOOK AIR,239246778,1
2334,WARRANTY,70,RETAILER,RETAILER,236604744,1
2334,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
34641,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
37559,COMPUTERS,499,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001428,1
37559,COMPUTER PERIPHERALS ACCESSORIES,279,APPLE,APPLE MAGIC KEYBOARD FOR 11 IPAD PRO 2021 WHITE,240043599,1
18634,OUTDOOR FURNITURE,799,RETAILER,RETAILER,238222171,1
40480,COMPUTERS,898,,,239246776,1
40480,FULFILMENT CHARGE,7,,,FULFILMENT,1
46191,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
46191,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246783,1
53924,COMPUTER PERIPHERALS ACCESSORIES,499,APPLE,APPLE WATCH SERIES 7 GPS CELLULAR 45MM STARLIGHT A,240376603,1
53924,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
72249,COMPUTERS,889,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
11503,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",674,APPLE,APPLE IPHONE 12 MINI,239091968,1
11503,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
74701,TELEVISIONS HOME CINEMA,989,SONY,SONY BRAVIA KD65X89J 2021 LED HDR 4K ULTRA HD SMAR,239903552,1
45840,LIVING DINING FURNITURE,1649,TETRAD,TETRAD LEWIS PETITE 2 SEATER SOFA HARRIS TWEED DOG,237080834,1
39158,BEDROOM FURNITURE,999,RETAILER,RETAILER NATURAL COLLECTION EGYPTIAN CO,238482033,1
39158,BED LINEN,160,RETAILER,RETAILER NATURAL QUILTED TOP HYBRID STA,237840377,2
17786,COMPUTERS,929,APPLE,2020 APPLE MACBOOK AIR,239246778,1
64531,COMPUTERS,489,SAMSUNG,SAMSUNG GALAXY TAB S7 FE TABLET WITH BLUETOOTH S P,240087889,1
54502,COMPUTERS,1358,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246781,1
27652,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
57226,COMPUTERS,849,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 256G,240041020,1
35643,LINGERIE HOISERY,17,CALVIN KLEIN,CALVIN KLEIN SEDUCTIVE COMFORT SMOOTH LIFT T-SHIRT,238955025,1
35643,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
35643,FACIAL SKINCARE,14,CLINIQUE,CLINIQUE ANTI-BLEMISH SOLUTIONS CLARIFYING LOTION,230631025,1
48817,COMPUTER PERIPHERALS ACCESSORIES,699,APPLE,APPLE WATCH SERIES 6 GPS CELLULAR 44MM SILVER STAI,239001550,1
48817,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
66163,TELEVISIONS HOME CINEMA,999,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
30147,COMPUTERS,1149,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
7563,BEDROOM FURNITURE,699,RETAILER,RETAILER,238868214,1
7563,BEDROOM FURNITURE,599,RETAILER,RETAILER,238868216,1
7563,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
14520,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",999,APPLE,APPLE IPHONE 12 PRO,239091980,1
30977,TELEVISIONS HOME CINEMA,1599,SAMSUNG,SAMSUNG QE55QN95A 2021 NEO QLED HDR 2000 4K ULTRA,239831425,1
65783,TELEVISIONS HOME CINEMA,2499,SAMSUNG,SAMSUNG QE75QN94A 2021 NEO QLED HDR 2000 4K ULTRA,239948152,1
792,COMPUTER PERIPHERALS & ACCESSORIES,449,APPLE,APPLE WATCH SERIES 6,239001471,1
792,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
59056,COMPUTERS,2399,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575994,1
59755,COMPUTERS,554,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001407,1
43544,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041008,1
43544,WARRANTY,70,RETAILER,RETAILER,236604752,1
43544,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
58582,COMPUTERS,2399,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575992,1
58582,COMPUTER PERIPHERALS ACCESSORIES,158,APPLE,APPLE MAGIC MOUSE 2021 SILVER,240264909,2
58582,COMPUTER PERIPHERALS ACCESSORIES,179,APPLE,APPLE MAGIC KEYBOARD WITH NUMERIC KEYPAD TOUCH ID,240265317,1
58582,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
33970,COMPUTERS,1149,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
22478,TELEPHONE ACCESSORIES,99,APPLE,APPLE AIRTAG BLUETOOTH ITEM FINDER 4 PACK,240041011,1
22478,TELEPHONE ACCESSORIES,29,APPLE,APPLE AIRTAG LOOP DEEP NAVY,240043563,1
22478,TELEPHONE ACCESSORIES,29,APPLE,APPLE AIRTAG LOOP WHITE,240043564,1
22478,TELEPHONE ACCESSORIES,29,APPLE,APPLE AIRTAG LOOP SUNFLOWER,240043562,1
22478,TELEPHONE ACCESSORIES,29,APPLE,APPLE AIRTAG LOOP ELECTRIC ORANGE,240043577,1
22478,TABLEWARE,8,ANYDAY RETAILER,ANYDAY RETAILER BEER GLASSES SET OF 6 3,237743970,2
22478,COMPUTER PERIPHERALS ACCESSORIES,699,APPLE,APPLE WATCH SERIES 6 GPS CELLULAR 40MM SILVER STAI,239001517,1
30534,COMPUTER PERIPHERALS ACCESSORIES,379,APPLE,APPLE WATCH NIKE SERIES 6 GPS 44MM SPACE GREY ALUM,239001458,1
9118,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",1099,SAMSUNG,SAMSUNG GALAXY S21 ULTRA SMARTPHONE,239780059,1
9118,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
52772,COMPUTERS,554,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001407,1
52772,WARRANTY,70,RETAILER,RETAILER,236604752,1
52772,BAGS CARRY CASES,60,TARGUS,TARGUS VERSAVU CLASSIC CASE FOR 11 IPAD PRO 1ST 2N,239995961,1
75639,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246783,1
75639,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
44840,MEN S CLOTHES,65,CALVIN KLEIN,CALVIN KLEIN POPLIN SLIM FIT SHIRT BLACK 14 5,238966736,1
44840,COMPUTER PERIPHERALS ACCESSORIES,409,APPLE,APPLE WATCH SERIES 6 GPS 44MM SPACE GREY ALUMINIUM,239001518,1
44840,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
20215,TELEVISIONS HOME CINEMA,1497,LG,LG OLED55GX6LA 2020 OLED HDR 4K ULTRA HD SMART TV,238601319,1
39559,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
39559,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
48207,COMPUTERS,889,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
48207,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
62121,COMPUTERS,479,APPLE,2021 APPLE IPAD MINI 8 3 A15 BIONIC PROCESSOR IPAD,240342744,1
54977,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
54977,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
67962,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246780,1
64536,TELEVISIONS HOME CINEMA,1699,LG,LG OLED65C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239838687,1
64536,SERVICE,15,RETAILER,RETAILER,DMS15,1
64536,SERVICE,125,RETAILER,RETAILER,DMS5461,1
49448,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
68699,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
48328,COMPUTERS,1099,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040978,1
33497,COMPUTERS,1785,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742052,1
27575,COMPUTERS,899,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246782,1
25100,TELEVISIONS HOME CINEMA,4799,SAMSUNG,SAMSUNG QE75QN800A 2021 NEO QLED HDR 2000 8K ULTRA,239831347,1
25100,TELEVISIONS HOME CINEMA,1599,SAMSUNG,SAMSUNG QE55QN95A 2021 NEO QLED HDR 2000 4K ULTRA,239831425,1
25100,FULFILMENT CHARGE,20,RETAILER,RETAILER,FULFILMENT,1
67094,COMPUTER PERIPHERALS ACCESSORIES,399,APPLE,APPLE WATCH NIKE SERIES 7 GPS 45MM MIDNIGHT ALUMIN,240382077,1
67094,COMPUTER PERIPHERALS ACCESSORIES,499,APPLE,APPLE WATCH SERIES 7 GPS CELLULAR 45MM MIDNIGHT AL,240376714,1
44320,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
44320,FULFILMENT CHARGE,11,RETAILER,RETAILER,FULFILMENT,1
16522,BEDROOM FURNITURE,699,RETAILER,RETAILER,238868390,1
16522,LIVING & DINING FURNITURE,2549,RETAILER,RETAILER,236730210,1
16522,SERVICE,0,RETAILER,RETAILER,DMS4462,1
75308,COMPUTER PERIPHERALS ACCESSORIES,399,APPLE,APPLE WATCH SERIES 7 GPS 45MM MIDNIGHT ALUMINIUM C,240376619,1
28474,COMPUTERS,1168,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
60977,TELEVISIONS HOME CINEMA,1199,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
34393,TELEVISIONS HOME CINEMA,1599,LG,LG OLED55G16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239827065,1
34393,FULFILMENT CHARGE,13,RETAILER,RETAILER,FULFILMENT,1
57249,COMPUTERS,1699,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742053,1
71918,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH SERIES 7 GPS 41MM STARLIGHT ALUMINIUM,240376608,1
34542,COMPUTERS,1117,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
34542,CABLES ADAPTERS,34,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,2
34542,COMPUTER PERIPHERALS ACCESSORIES,65,APPLE,APPLE USB SUPERDRIVE CD DVD READER WRITER,231666132,1
34542,COMPUTER PERIPHERALS ACCESSORIES,79,APPLE,APPLE MAGIC MOUSE 2021 SILVER,240264909,1
75356,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH SERIES 7 GPS 41MM STARLIGHT ALUMINIUM,240376608,1
75356,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
19683,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246783,1
19683,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
40207,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
40207,AUDIO ACCESSORIES,199,APPLE,APPLE AIRPODS PRO WITH WIRELESS CHARGING CASE,238424605,1
45670,LIVING DINING FURNITURE,2797,WEST ELM,WEST ELM ANDES 5 SEATER LHF SECTIONAL SOFA STONE T,236994284,1
45670,SERVICE,0,RETAILER,RETAILER,DMS4462,1
45670,CARPETS RUGS FLOORING,220,RETAILER,RETAILER JELLY BEANS RUG NATURAL L180 X,238999505,1
33438,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
33438,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
33438,COMPUTER PERIPHERALS ACCESSORIES,329,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO 2021 BLACK,240043592,1
33438,FULFILMENT CHARGE,11,RETAILER,RETAILER,FULFILMENT,1
31551,TELEVISIONS HOME CINEMA,699,LG,LG 50NANO806PA 2021 LED HDR NANOCELL 4K ULTRA HD S,239835928,1
31551,AUDIO ACCESSORIES,99,LG,LG TONE FREE HBS-FN4 TRUE WIRELESS BLUETOOTH IN-EA,238868541,1
20131,BEDROOM FURNITURE,689,TEMPUR,TEMPUR CONTINENTAL DRAWER DIVAN STORAGE BED KING S,236999126,1
20131,SERVICE,30,RETAILER,RETAILER,DMS22,1
20131,BEDROOM FURNITURE,799,EMMA,EMMA ORIGINAL MEMORY FOAM MATTRESS MEDIUM TENSION,238282615,1
16170,COMPUTERS,899,APPLE,"2020 APPLE IPAD PRO 12.9""",238667161,1
3857,COMPUTERS,1152,APPLE,2020 APPLE MACBOOK PRO,239246779,1
3857,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
48777,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
62299,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
62299,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
47969,TELEVISIONS HOME CINEMA,3099,LG,LG OLED77C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239838686,1
47969,TELEVISIONS HOME CINEMA,1499,SAMSUNG,SAMSUNG QE65QN85A 2021 NEO QLED HDR 1500 4K ULTRA,239842096,1
47969,FULFILMENT CHARGE,20,RETAILER,RETAILER,FULFILMENT,1
63060,COMPUTER PERIPHERALS ACCESSORIES,399,APPLE,APPLE WATCH SERIES 7 GPS 45MM MIDNIGHT ALUMINIUM C,240376619,1
58082,COMPUTERS,1899,APPLE,2021 APPLE MACBOOK PRO 14 M1 PRO PROCESSOR 16GB RA,240575990,1
58082,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
66169,COMPUTER PERIPHERALS ACCESSORIES,219,SAMSUNG,SAMSUNG GALAXY WATCH 4 BLUETOOTH 44MM ALUMINIUM WI,240192736,1
30795,COMPUTER PERIPHERALS ACCESSORIES,699,APPLE,APPLE WATCH SERIES 6 GPS CELLULAR 40MM SILVER STAI,239001517,1
30795,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
19673,TELEPHONES FAX MACHINES TWO-WAY RADIOS,874,APPLE,APPLE IPHONE 12 IOS 6 1 5G SIM FREE 256GB PURPLE,240041023,1
31277,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
64194,LIVING DINING FURNITURE,1999,RETAILER,RETAILER CROMWELL CHESTERFIELD LARGE 3,237457770,1
17798,TELEVISIONS & HOME CINEMA,3499,SONY,XR65A90J,239900858,1
762,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
67376,COMPUTERS,889,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
12233,COMPUTERS,938,APPLE,2020 APPLE MACBOOK AIR,239246776,1
11716,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",774,APPLE,APPLE IPHONE 12,239091975,1
11716,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
35927,TELEVISIONS HOME CINEMA,1099,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
73121,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
48848,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
64918,TELEVISIONS HOME CINEMA,1699,SONY,SONY BRAVIA XR XR75X90J 2021 LED HDR 4K ULTRA HD S,239903730,1
6141,TELEVISIONS & HOME CINEMA,1052,,,238601186,1
22267,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
46488,LIVING DINING FURNITURE,350,ANYDAY RETAILER,ANYDAY RETAILER FERN 4-6 SEATER EXTENDI,238954081,1
46488,LIVING DINING FURNITURE,450,RETAILER,RETAILER ARRAY STORAGE CABINET GREY,238056347,1
46488,LIVING DINING FURNITURE,300,ANYDAY RETAILER,ANYDAY RETAILER CLAYTON DINING CHAIRS S,238511766,2
44863,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
46794,COMPUTERS,893,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
75328,TELEVISIONS HOME CINEMA,1349,SONY,SONY BRAVIA KD75X89J 2021 LED HDR 4K ULTRA HD SMAR,239903458,1
46943,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
46943,CABLES ADAPTERS,34,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,2
46943,POWER BATTERIES,64,APPLE,APPLE 61W USB-C POWER ADAPTER,238681164,1
46943,CABLES ADAPTERS,29,APPLE,APPLE LIGHTNING TO USB CABLE 2M,236578762,1
15950,COMPUTERS,849,APPLE,"2021 APPLE IPAD PRO 11""",240041022,1
15950,COMPUTER PERIPHERALS & ACCESSORIES,119,APPLE,"APPLE PENCIL, 2ND GENERATION (2018)",237841896,1
48103,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
48103,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
33617,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
