RespondentID,What_would_you_call_the_part_of_the_country_you_live_in_now,How_much_do_you_personally_identify_as_a_Midwesterner,Do_you_consider_Illinois_state_as_part_of_the_Midwest,Do_you_consider_Indiana_state_as_part_of_the_Midwest,Do_you_consider_Iowa_state_as_part_of_the_Midwest,Do_you_consider_Kansas_state_as_part_of_the_Midwest,Do_you_consider_Michigan_state_as_part_of_the_Midwest,Do_you_consider_Minnesota_state_as_part_of_the_Midwest,Do_you_consider_Missouri_state_as_part_of_the_Midwest,Do_you_consider_Nebraska_state_as_part_of_the_Midwest,Do_you_consider_North_Dakota_state_as_part_of_the_Midwest,Do_you_consider_Ohio_state_as_part_of_the_Midwest,Do_you_consider_South_Dakota_state_as_part_of_the_Midwest,Do_you_consider_Wisconsin_state_as_part_of_the_Midwest,Do_you_consider_Arkansas_state_as_part_of_the_Midwest,Do_you_consider_Colorado_state_as_part_of_the_Midwest,Do_you_consider_Kentucky_state_as_part_of_the_Midwest,Do_you_consider_Oklahoma_state_as_part_of_the_Midwest,Do_you_consider_Pennsylvania_state_as_part_of_the_Midwest,Do_you_consider_West_Virginia_state_as_part_of_the_Midwest,Do_you_consider_Montana_state_as_part_of_the_Midwest,Do_you_consider_Wyoming_state_as_part_of_the_Midwest,Gender,Age,Household_Income,Education,In_what_ZIP_code_is_your_home_located,census_region
3122318802.0,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$25,000 - $49,999",Graduate degree,60640,East North Central
3122851642.0,South East,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,23236,South Atlantic
3122235038.0,Northeast,Not at all,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,18407,Middle Atlantic
3121791742.0,SoCal,Not much,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Female,30-44,"$100,000 - $149,999",Some college,92223,Pacific
3121602717.0,"Left coast, high taxes, corrupt government, illegal aliens",Not at all,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,> 60,"$150,000+",Associate or bachelor degree,92122,Pacific
3123097666.0,Northeast,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Female,> 60,"$25,000 - $49,999",Graduate degree,44081,East North Central
3122678131.0,New England,Not much,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Male,45-60,"$150,000+",Graduate degree,2536,New England
3120944367.0,northwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,97006,Pacific
3122278979.0,mid states,Some,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",High school degree,68106,West North Central
3122522489.0,The Southeast,Not at all,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Female,> 60,"$150,000+",Graduate degree,34209,South Atlantic
3124431567.0,Mid west,Some,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,30-44,?,?,63132,West North Central
3123281575.0,Pacific northwest,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Associate or bachelor degree,97007,Pacific
3121536242.0,Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$50,000 - $99,999",Some college,60640,East North Central
3121813780.0,Northeast,Not at all,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,> 60,"$150,000+",Some college,10708 Survey Flawed In Rankings Section Cannot Do!!!!!,Middle Atlantic
3120886338.0,South,Not at all,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Female,18-29,"$25,000 - $49,999",Some college,29620,South Atlantic
3122193541.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$150,000+",Associate or bachelor degree,60302,East North Central
3124224065.0,Mid west,A lot,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Some college,53575,East North Central
3122577896.0,Midwest,A lot,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Male,18-29,"$25,000 - $49,999",Associate or bachelor degree,64801,West North Central
3122705795.0,Eastern,A lot,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,> 60,"$150,000+",Associate or bachelor degree,48315,East North Central
3122214976.0,The Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Graduate degree,53207,East North Central
3123253535.0,Big Sky Country,A lot,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Male,30-44,"$50,000 - $99,999",Graduate degree,59405,Mountain
3122511204.0,mid-east,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Female,18-29,"$100,000 - $149,999",Associate or bachelor degree,40220,East South Central
3123371447.0,I live out in the west.,Not at all,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Male,> 60,"$25,000 - $49,999",Graduate degree,93602,Pacific
3123929797.0,Midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Female,> 60,"$150,000+",Graduate degree,45701,East North Central
3122487369.0,The Heartland,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Associate or bachelor degree,48917,East North Central
3123528382.0,mid atlantic,Not at all,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$150,000+",Graduate degree,21012,South Atlantic
3120705634.0,New England,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Female,30-44,"$150,000+",Graduate degree,4101,New England
3122084387.0,Mid Wst,Not much,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Associate or bachelor degree,48198,East North Central
3123342656.0,The greatest aka NYC!,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Associate or bachelor degree,10003,Middle Atlantic
3122258887.0,Mid Atlantic,Some,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$100,000 - $149,999",Associate or bachelor degree,20151,Middle Atlantic
3122548844.0,New England,Not at all,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Male,> 60,"$150,000+",Graduate degree,6042,New England
3122453620.0,MIdwest,Some,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Female,> 60,"$150,000+",Graduate degree,58201,West North Central
3124723486.0,In the county,Not at all,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Male,30-44,"$25,000 - $49,999",Some college,38821,East South Central
3122338441.0,mid-west,Some,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Female,45-60,"$50,000 - $99,999",Some college,67401,West North Central
3122840918.0,mid atlantic,Not much,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$50,000 - $99,999",Graduate degree,16403,Middle Atlantic
3121960736.0,The west coast,Not at all,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Female,18-29,"$25,000 - $49,999",Some college,93422,Pacific
3121730195.0,Midwest,A lot,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$150,000+",Graduate degree,55113,West North Central
3126015205.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,18-29,"$0 - $24,999",Associate or bachelor degree,54956,East North Central
3122639560.0,Midwest,A lot,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,50501,West North Central
3121555878.0,Southeast,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Male,> 60,"$150,000+",Graduate degree,32653,South Atlantic
3126557220.0,Mid-atlantic,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Male,30-44,"$100,000 - $149,999",High school degree,19030,Middle Atlantic
3122801876.0,western mid atlantic,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Female,> 60,"$150,000+",Associate or bachelor degree,24333,South Atlantic
3120779948.0,West,Not at all,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Male,> 60,"$150,000+",Associate or bachelor degree,80231,Mountain
3125165329.0,Midwest,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,73034,West South Central
3123688342.0,The Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,18-29,"$150,000+",Some college,46703,East North Central
3123124328.0,Midwest,Some,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Graduate degree,60140,East North Central
3122337318.0,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$150,000+",Graduate degree,60527,East North Central
3122545692.0,The Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,53593,East North Central
3125690751.0,The Midwest,A lot,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,18-29,"$150,000+",High school degree,112345,West North Central
3122789617.0,Upper midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,54720,East North Central
3121909114.0,Mid Atlantic/North East,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Male,18-29,"$150,000+",Some college,18069,Middle Atlantic
3121960520.0,North central America,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Female,45-60,"$0 - $24,999",Some college,55051,West North Central
3122248251.0,South,Not at all,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Female,30-44,"$0 - $24,999",Associate or bachelor degree,71901,West South Central
3122401353.0,southeast,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Male,30-44,"$50,000 - $99,999",High school degree,32114,South Atlantic
3123783100.0,north east,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,14026,Middle Atlantic
3121630702.0,Northeast,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Graduate degree,12401,Middle Atlantic
3120837766.0,midwest,A lot,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Female,18-29,"$0 - $24,999",Some college,66801,West North Central
3123199280.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,60473,East North Central
3122300299.0,New England,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Female,> 60,?,Associate or bachelor degree,1534,New England
3121931710.0,Central united States,Some,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Female,45-60,"$25,000 - $49,999",Some college,65753,West North Central
3120721774.0,New York,Not at all,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Female,18-29,"$50,000 - $99,999",Some college,11228,Middle Atlantic
3122326522.0,South,Not at all,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,32129,South Atlantic
3124079296.0,mountains south west,Not at all,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Male,> 60,"$50,000 - $99,999",Some college,92036,Pacific
3123188937.0,Cold small town,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Female,18-29,"$0 - $24,999",Associate or bachelor degree,49504,East North Central
3122285164.0,NORTH CENTRAL TEXAS,A lot,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,> 60,"$100,000 - $149,999",Some college,76354,West South Central
3122416805.0,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$150,000+",Graduate degree,60053,East North Central
3122931605.0,NORTHEAST,Not at all,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Female,> 60,"$25,000 - $49,999",High school degree,19604,Middle Atlantic
3122928269.0,Southwest,Some,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$150,000+",Graduate degree,92020,Pacific
3122178355.0,One of the best places in te entire world,Not at all,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Male,18-29,"$150,000+",High school degree,77089,West South Central
3122711900.0,Mid-north,Some,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Some college,53589,East North Central
3121915037.0,Northern midwest,Some,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$150,000+",Some college,56297,West North Central
3122398400.0,Northeast,Not at all,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,15327,Middle Atlantic
3123279219.0,the gulf coast,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Female,> 60,"$25,000 - $49,999",High school degree,33763,South Atlantic
3124078186.0,Southern clifornia,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Male,45-60,"$25,000 - $49,999",High school degree,92324,Pacific
3121669750.0,mid-Atlantic state,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Female,> 60,"$100,000 - $149,999",Graduate degree,15044,Middle Atlantic
3122799529.0,Midwest,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Female,45-60,"$150,000+",Graduate degree,46226,East North Central
3125857851.0,Canada,Not at all,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Male,> 60,"$150,000+",High school degree,544,East North Central
3126519281.0,Midwest,Some,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Male,18-29,"$0 - $24,999",Graduate degree,55305,West North Central
3123814652.0,Midwest,A lot,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Some college,55008,West North Central
3123716495.0,the Midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Female,45-60,"$100,000 - $149,999",High school degree,46562,East North Central
3123211149.0,"Mojave Desert, California",Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Female,30-44,"$25,000 - $49,999",High school degree,93534,Pacific
3126072611.0,A Midwest city,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$0 - $24,999",Some college,49503,East North Central
3123305377.0,east north central,Some,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Some college,43616,East North Central
3124273923.0,Midwest,A lot,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Some college,63348,West North Central
3123230343.0,Texas,Not at all,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,18-29,"$150,000+",Graduate degree,77054,West South Central
3122174071.0,new england,Not much,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Female,45-60,"$150,000+",Graduate degree,6013,New England
3123336216.0,the West Coast,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Female,45-60,"$150,000+",Associate or bachelor degree,91604,Pacific
3126737786.0,The Upper Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,18-29,"$100,000 - $149,999",High school degree,60202,West North Central
3122766671.0,new england,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$100,000 - $149,999",Graduate degree,1730,South Atlantic
3123135286.0,The midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,60527,East North Central
3122911706.0,Border state between N & S,Not at all,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,40213,East South Central
3124167481.0,Usa,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$25,000 - $49,999",High school degree,44429,East North Central
3122467376.0,"Texas where everything is bigger, better, and more friendly than most states.",Some,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,76063,West South Central
3126128574.0,A mix of urban and rural,A lot,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Male,18-29,"$25,000 - $49,999",High school degree,46238,East North Central
3121637709.0,North Central,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,48356,East North Central
3125558390.0,midwest,Some,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$150,000+",Graduate degree,48302,East North Central
3124123515.0,Midwest,Some,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Female,30-44,"$150,000+",High school degree,63385,West North Central
3122895536.0,midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Female,18-29,"$150,000+",Some college,43351,East North Central
3124661028.0,the midwest,Some,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,30-44,"$0 - $24,999",Some college,63049,West North Central
3124817190.0,Midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$150,000+",Graduate degree,60202,East North Central
3122860998.0,The Northeast,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Female,45-60,"$50,000 - $99,999",Some college,8340,Middle Atlantic
3122110040.0,midwest,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,60305,East North Central
3120817541.0,"Midwest, great lakes",A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Female,30-44,"$25,000 - $49,999",Some college,49111,East North Central
3123143325.0,midwest,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Female,30-44,"$150,000+",Associate or bachelor degree,45840,East North Central
3122885195.0,The Midwest,A lot,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Female,45-60,"$150,000+",Associate or bachelor degree,66209,West North Central
3120712922.0,mid West Rocky mountains,Some,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Female,30-44,"$100,000 - $149,999",Some college,80138,Mountain
3122331176.0,The Northeast,Not at all,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Male,18-29,"$50,000 - $99,999",Some college,21701,South Atlantic
3121637218.0,Eastern,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Male,18-29,"$150,000+",Graduate degree,15203,Middle Atlantic
3124135115.0,Midwest.,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Graduate degree,44105,East North Central
3123720906.0,midwest,A lot,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$50,000 - $99,999",Some college,52172,West North Central
3124685399.0,Southwest,Not at all,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,18-29,"$50,000 - $99,999",Some college,79938,West South Central
3123300505.0,Midwest,A lot,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Female,45-60,"$25,000 - $49,999",High school degree,61701,East North Central
3121694012.0,Midwest,Some,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$150,000+",Some college,53221,East North Central
3121710256.0,Pennsyltucky,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Male,30-44,"$100,000 - $149,999",Graduate degree,16803,Middle Atlantic
3122635166.0,North East,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Female,18-29,"$150,000+",Some college,5452,Middle Atlantic
3123699005.0,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,49088,East North Central
3121706525.0,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$25,000 - $49,999",Some college,60076,East North Central
3123471168.0,Sourheast,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Female,> 60,"$100,000 - $149,999",High school degree,34219,South Atlantic
3122552246.0,Midwest rural,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$150,000+",Associate or bachelor degree,50588,West North Central
3122194555.0,West,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$150,000+",Graduate degree,85042,Mountain
3122636680.0,A community with a Bird Sanctuary that is on the outskirts of Denver.,A lot,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Female,30-44,"$150,000+",Graduate degree,80033,Mountain
3122897054.0,South,Not much,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Male,> 60,"$50,000 - $99,999",Graduate degree,40513,East South Central
3122008022.0,"awful, flat, ugly",Not much,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,43416,East North Central
3126053872.0,Midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Male,30-44,"$150,000+",Graduate degree,55364,West North Central
3122091894.0,The Southeast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Male,18-29,"$150,000+",Some college,29349,South Atlantic
